,MoviesId,Title,Genres
3271,2007,Polish Wedding (1998),Comedy
3272,2008,"This World, Then the Fireworks (1996)",Crime
3273,2008,"This World, Then the Fireworks (1996)",Drama
3274,2008,"This World, Then the Fireworks (1996)",Film-Noir
3275,2009,Soylent Green (1973),Sci-Fi
3276,2009,Soylent Green (1973),Thriller
3277,2010,Metropolis (1926),Sci-Fi
3278,2011,Back to the Future Part II (1989),Comedy
3279,2011,Back to the Future Part II (1989),Sci-Fi
3280,2012,Back to the Future Part III (1990),Comedy
3281,2012,Back to the Future Part III (1990),Sci-Fi
3282,2012,Back to the Future Part III (1990),Western
3283,2013,"Poseidon Adventure, The (1972)",Action
3284,2013,"Poseidon Adventure, The (1972)",Adventure
3285,2014,Freaky Friday (1977),Children's
3286,2014,Freaky Friday (1977),Comedy
3287,2015,"Absent Minded Professor, The (1961)",Children's
3288,2015,"Absent Minded Professor, The (1961)",Comedy
3289,2015,"Absent Minded Professor, The (1961)",Fantasy
3290,2016,"Apple Dumpling Gang Rides Again, The (1979)",Children's
3291,2016,"Apple Dumpling Gang Rides Again, The (1979)",Comedy
3292,2016,"Apple Dumpling Gang Rides Again, The (1979)",Western
3293,2017,Babes in Toyland (1961),Children's
3294,2017,Babes in Toyland (1961),Fantasy
3295,2017,Babes in Toyland (1961),Musical
3296,2018,Bambi (1942),Animation
3297,2018,Bambi (1942),Children's
3298,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Action
3299,2019,Seven Samurai (The Magnificent Seven) (Shichinin no samurai) (1954),Drama
3300,2020,Dangerous Liaisons (1988),Drama
3301,2020,Dangerous Liaisons (1988),Romance
3302,2021,Dune (1984),Fantasy
3303,2021,Dune (1984),Sci-Fi
3304,2022,"Last Temptation of Christ, The (1988)",Drama
3305,2023,"Godfather: Part III, The (1990)",Action
3306,2023,"Godfather: Part III, The (1990)",Crime
3307,2023,"Godfather: Part III, The (1990)",Drama
3308,2024,"Rapture, The (1991)",Drama
3309,2024,"Rapture, The (1991)",Mystery
3310,2025,Lolita (1997),Drama
3311,2025,Lolita (1997),Romance
3312,2026,Disturbing Behavior (1998),Horror
3313,2026,Disturbing Behavior (1998),Thriller
3314,2027,Mafia! (1998),Comedy
3315,2027,Mafia! (1998),Crime
3316,2028,Saving Private Ryan (1998),Action
3317,2028,Saving Private Ryan (1998),Drama
3318,2028,Saving Private Ryan (1998),War
3319,2029,Billy's Hollywood Screen Kiss (1997),Comedy
3320,2029,Billy's Hollywood Screen Kiss (1997),Romance
3321,2030,East Palace West Palace (Dong gong xi gong) (1997),Drama
3322,2031,"$1,000,000 Duck (1971)",Children's
3323,2031,"$1,000,000 Duck (1971)",Comedy
3324,2032,"Barefoot Executive, The (1971)",Children's
3325,2032,"Barefoot Executive, The (1971)",Comedy
3326,2033,"Black Cauldron, The (1985)",Animation
3327,2033,"Black Cauldron, The (1985)",Children's
3328,2034,"Black Hole, The (1979)",Sci-Fi
3329,2035,Blackbeard's Ghost (1968),Children's
3330,2035,Blackbeard's Ghost (1968),Comedy
3331,2036,Blank Check (1994),Children's
3332,2036,Blank Check (1994),Comedy
3333,2037,Candleshoe (1977),Adventure
3334,2037,Candleshoe (1977),Children's
3335,2037,Candleshoe (1977),Comedy
3336,2038,"Cat from Outer Space, The (1978)",Children's
3337,2038,"Cat from Outer Space, The (1978)",Comedy
3338,2038,"Cat from Outer Space, The (1978)",Sci-Fi
3339,2039,Cheetah (1989),Adventure
3340,2039,Cheetah (1989),Children's
3341,2040,"Computer Wore Tennis Shoes, The (1970)",Children's
3342,2040,"Computer Wore Tennis Shoes, The (1970)",Comedy
3343,2041,Condorman (1981),Action
3344,2041,Condorman (1981),Adventure
3345,2041,Condorman (1981),Children's
3346,2041,Condorman (1981),Comedy
3347,2042,D2: The Mighty Ducks (1994),Children's
3348,2042,D2: The Mighty Ducks (1994),Comedy
3349,2043,Darby O'Gill and the Little People (1959),Adventure
3350,2043,Darby O'Gill and the Little People (1959),Children's
3351,2043,Darby O'Gill and the Little People (1959),Fantasy
3352,2044,"Devil and Max Devlin, The (1981)",Comedy
3353,2045,"Far Off Place, A (1993)",Adventure
3354,2045,"Far Off Place, A (1993)",Children's
3355,2045,"Far Off Place, A (1993)",Drama
3356,2045,"Far Off Place, A (1993)",Romance
3357,2046,Flight of the Navigator (1986),Adventure
3358,2046,Flight of the Navigator (1986),Children's
3359,2046,Flight of the Navigator (1986),Sci-Fi
3360,2047,"Gnome-Mobile, The (1967)",Children's
3361,2048,"Great Mouse Detective, The (1986)",Animation
3362,2048,"Great Mouse Detective, The (1986)",Children's
3363,2049,"Happiest Millionaire, The (1967)",Comedy
3364,2049,"Happiest Millionaire, The (1967)",Musical
3365,2050,Herbie Goes Bananas (1980),Adventure
3366,2050,Herbie Goes Bananas (1980),Children's
3367,2050,Herbie Goes Bananas (1980),Comedy
3368,2051,Herbie Goes to Monte Carlo (1977),Adventure
3369,2051,Herbie Goes to Monte Carlo (1977),Children's
3370,2051,Herbie Goes to Monte Carlo (1977),Comedy
3371,2052,Hocus Pocus (1993),Children's
3372,2052,Hocus Pocus (1993),Comedy
3373,2053,"Honey, I Blew Up the Kid (1992)",Children's
3374,2053,"Honey, I Blew Up the Kid (1992)",Comedy
3375,2053,"Honey, I Blew Up the Kid (1992)",Sci-Fi
3376,2054,"Honey, I Shrunk the Kids (1989)",Adventure
3377,2054,"Honey, I Shrunk the Kids (1989)",Children's
3378,2054,"Honey, I Shrunk the Kids (1989)",Comedy
3379,2054,"Honey, I Shrunk the Kids (1989)",Fantasy
3380,2054,"Honey, I Shrunk the Kids (1989)",Sci-Fi
3381,2055,Hot Lead and Cold Feet (1978),Comedy
3382,2055,Hot Lead and Cold Feet (1978),Western
3383,2056,In Search of the Castaways (1962),Adventure
3384,2056,In Search of the Castaways (1962),Children's
3385,2057,"Incredible Journey, The (1963)",Adventure
3386,2057,"Incredible Journey, The (1963)",Children's
3387,2058,"Negotiator, The (1998)",Action
3388,2058,"Negotiator, The (1998)",Thriller
3389,2059,"Parent Trap, The (1998)",Children's
3390,2059,"Parent Trap, The (1998)",Drama
3391,2060,BASEketball (1998),Comedy
3392,2061,Full Tilt Boogie (1997),Documentary
3393,2062,"Governess, The (1998)",Drama
3394,2062,"Governess, The (1998)",Romance
3395,2063,Seventh Heaven (Le Septième ciel) (1997),Drama
3396,2063,Seventh Heaven (Le Septième ciel) (1997),Romance
3397,2064,Roger & Me (1989),Comedy
3398,2064,Roger & Me (1989),Documentary
3399,2065,"Purple Rose of Cairo, The (1985)",Comedy
3400,2065,"Purple Rose of Cairo, The (1985)",Drama
3401,2065,"Purple Rose of Cairo, The (1985)",Romance
3402,2066,Out of the Past (1947),Film-Noir
3403,2067,Doctor Zhivago (1965),Drama
3404,2067,Doctor Zhivago (1965),Romance
3405,2067,Doctor Zhivago (1965),War
3406,2068,Fanny and Alexander (1982),Drama
3407,2069,"Trip to Bountiful, The (1985)",Drama
3408,2070,Tender Mercies (1983),Drama
3409,2071,And the Band Played On (1993),Drama
3410,2072,"'burbs, The (1989)",Comedy
3411,2073,Fandango (1985),Comedy
3412,2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama
3413,2075,Mephisto (1981),Drama
3414,2075,Mephisto (1981),War
3415,2076,Blue Velvet (1986),Drama
3416,2076,Blue Velvet (1986),Mystery
3417,2077,"Journey of Natty Gann, The (1985)",Adventure
3418,2077,"Journey of Natty Gann, The (1985)",Children's
3419,2078,"Jungle Book, The (1967)",Animation
3420,2078,"Jungle Book, The (1967)",Children's
3421,2078,"Jungle Book, The (1967)",Comedy
3422,2078,"Jungle Book, The (1967)",Musical
3423,2079,Kidnapped (1960),Children's
3424,2079,Kidnapped (1960),Drama
3425,2080,Lady and the Tramp (1955),Animation
3426,2080,Lady and the Tramp (1955),Children's
3427,2080,Lady and the Tramp (1955),Comedy
3428,2080,Lady and the Tramp (1955),Musical
3429,2080,Lady and the Tramp (1955),Romance
3430,2081,"Little Mermaid, The (1989)",Animation
3431,2081,"Little Mermaid, The (1989)",Children's
3432,2081,"Little Mermaid, The (1989)",Comedy
3433,2081,"Little Mermaid, The (1989)",Musical
3434,2081,"Little Mermaid, The (1989)",Romance
3435,2082,"Mighty Ducks, The (1992)",Children's
3436,2082,"Mighty Ducks, The (1992)",Comedy
3437,2083,"Muppet Christmas Carol, The (1992)",Children's
3438,2083,"Muppet Christmas Carol, The (1992)",Musical
3439,2084,Newsies (1992),Children's
3440,2084,Newsies (1992),Musical
3441,2085,101 Dalmatians (1961),Animation
3442,2085,101 Dalmatians (1961),Children's
3443,2086,One Magic Christmas (1985),Drama
3444,2086,One Magic Christmas (1985),Fantasy
3445,2087,Peter Pan (1953),Animation
3446,2087,Peter Pan (1953),Children's
3447,2087,Peter Pan (1953),Fantasy
3448,2087,Peter Pan (1953),Musical
3449,2088,Popeye (1980),Adventure
3450,2088,Popeye (1980),Comedy
3451,2088,Popeye (1980),Musical
3452,2089,"Rescuers Down Under, The (1990)",Animation
3453,2089,"Rescuers Down Under, The (1990)",Children's
3454,2090,"Rescuers, The (1977)",Animation
3455,2090,"Rescuers, The (1977)",Children's
3456,2091,Return from Witch Mountain (1978),Children's
3457,2091,Return from Witch Mountain (1978),Sci-Fi
3458,2092,"Return of Jafar, The (1993)",Animation
3459,2092,"Return of Jafar, The (1993)",Children's
3460,2092,"Return of Jafar, The (1993)",Musical
3461,2093,Return to Oz (1985),Adventure
3462,2093,Return to Oz (1985),Children's
3463,2093,Return to Oz (1985),Fantasy
3464,2093,Return to Oz (1985),Sci-Fi
3465,2094,"Rocketeer, The (1991)",Action
3466,2094,"Rocketeer, The (1991)",Adventure
3467,2094,"Rocketeer, The (1991)",Sci-Fi
3468,2095,"Shaggy D.A., The (1976)",Children's
3469,2095,"Shaggy D.A., The (1976)",Comedy
3470,2096,Sleeping Beauty (1959),Animation
3471,2096,Sleeping Beauty (1959),Children's
3472,2096,Sleeping Beauty (1959),Musical
3473,2097,Something Wicked This Way Comes (1983),Children's
3474,2097,Something Wicked This Way Comes (1983),Horror
3475,2098,Son of Flubber (1963),Children's
3476,2098,Son of Flubber (1963),Comedy
3477,2099,Song of the South (1946),Adventure
3478,2099,Song of the South (1946),Animation
3479,2099,Song of the South (1946),Children's
3480,2099,Song of the South (1946),Musical
3481,2100,Splash (1984),Comedy
3482,2100,Splash (1984),Fantasy
3483,2100,Splash (1984),Romance
3484,2101,Squanto: A Warrior's Tale (1994),Adventure
3485,2101,Squanto: A Warrior's Tale (1994),Drama
3486,2102,Steamboat Willie (1940),Animation
3487,2102,Steamboat Willie (1940),Children's
3488,2102,Steamboat Willie (1940),Comedy
3489,2102,Steamboat Willie (1940),Musical
3490,2103,Tall Tale (1994),Adventure
3491,2103,Tall Tale (1994),Children's
3492,2104,Tex (1982),Drama
3493,2105,Tron (1982),Action
3494,2105,Tron (1982),Adventure
3495,2105,Tron (1982),Fantasy
3496,2105,Tron (1982),Sci-Fi
3497,2106,Swing Kids (1993),Drama
3498,2106,Swing Kids (1993),War
3499,2107,Halloween: H20 (1998),Horror
3500,2107,Halloween: H20 (1998),Thriller
3501,2108,L.A. Story (1991),Comedy
3502,2108,L.A. Story (1991),Romance
3503,2109,"Jerk, The (1979)",Comedy
3504,2110,Dead Men Don't Wear Plaid (1982),Comedy
3505,2110,Dead Men Don't Wear Plaid (1982),Crime
3506,2110,Dead Men Don't Wear Plaid (1982),Thriller
3507,2111,"Man with Two Brains, The (1983)",Comedy
3508,2112,Grand Canyon (1991),Crime
3509,2112,Grand Canyon (1991),Drama
3510,2113,Graveyard Shift (1990),Horror
3511,2113,Graveyard Shift (1990),Thriller
3512,2114,"Outsiders, The (1983)",Drama
3513,2115,Indiana Jones and the Temple of Doom (1984),Action
3514,2115,Indiana Jones and the Temple of Doom (1984),Adventure
3515,2116,"Lord of the Rings, The (1978)",Adventure
3516,2116,"Lord of the Rings, The (1978)",Animation
3517,2116,"Lord of the Rings, The (1978)",Children's
3518,2116,"Lord of the Rings, The (1978)",Sci-Fi
3519,2117,Nineteen Eighty-Four (1984),Drama
3520,2117,Nineteen Eighty-Four (1984),Sci-Fi
3521,2118,"Dead Zone, The (1983)",Horror
3522,2118,"Dead Zone, The (1983)",Thriller
3523,2119,Maximum Overdrive (1986),Horror
3524,2120,Needful Things (1993),Drama
3525,2120,Needful Things (1993),Horror
3526,2121,Cujo (1983),Horror
3527,2121,Cujo (1983),Thriller
3528,2122,Children of the Corn (1984),Horror
3529,2122,Children of the Corn (1984),Thriller
3530,2123,All Dogs Go to Heaven (1989),Animation
3531,2123,All Dogs Go to Heaven (1989),Children's
3532,2124,"Addams Family, The (1991)",Comedy
3533,2125,Ever After: A Cinderella Story (1998),Drama
3534,2125,Ever After: A Cinderella Story (1998),Romance
3535,2126,Snake Eyes (1998),Action
3536,2126,Snake Eyes (1998),Crime
3537,2126,Snake Eyes (1998),Mystery
3538,2126,Snake Eyes (1998),Thriller
3539,2127,"First Love, Last Rites (1997)",Drama
3540,2127,"First Love, Last Rites (1997)",Romance
3541,2128,Safe Men (1998),Comedy
3542,2129,"Saltmen of Tibet, The (1997)",Documentary
3543,2130,Atlantic City (1980),Crime
3544,2130,Atlantic City (1980),Drama
3545,2130,Atlantic City (1980),Romance
3546,2131,Autumn Sonata (Höstsonaten ) (1978),Drama
3547,2132,Who's Afraid of Virginia Woolf? (1966),Drama
3548,2133,Adventures in Babysitting (1987),Adventure
3549,2133,Adventures in Babysitting (1987),Comedy
3550,2134,Weird Science (1985),Comedy
3551,2135,Doctor Dolittle (1967),Adventure
3552,2135,Doctor Dolittle (1967),Musical
3553,2136,"Nutty Professor, The (1963)",Comedy
3554,2137,Charlotte's Web (1973),Animation
3555,2137,Charlotte's Web (1973),Children's
3556,2138,Watership Down (1978),Animation
3557,2138,Watership Down (1978),Children's
3558,2138,Watership Down (1978),Drama
3559,2138,Watership Down (1978),Fantasy
3560,2139,"Secret of NIMH, The (1982)",Animation
3561,2139,"Secret of NIMH, The (1982)",Children's
3562,2140,"Dark Crystal, The (1982)",Children's
3563,2140,"Dark Crystal, The (1982)",Fantasy
3564,2140,"Dark Crystal, The (1982)",Sci-Fi
3565,2141,"American Tail, An (1986)",Animation
3566,2141,"American Tail, An (1986)",Children's
3567,2141,"American Tail, An (1986)",Comedy
3568,2142,"American Tail: Fievel Goes West, An (1991)",Animation
3569,2142,"American Tail: Fievel Goes West, An (1991)",Children's
3570,2142,"American Tail: Fievel Goes West, An (1991)",Comedy
3571,2143,Legend (1985),Adventure
3572,2143,Legend (1985),Fantasy
3573,2143,Legend (1985),Romance
3574,2144,Sixteen Candles (1984),Comedy
3575,2145,Pretty in Pink (1986),Comedy
3576,2145,Pretty in Pink (1986),Drama
3577,2145,Pretty in Pink (1986),Romance
3578,2146,St. Elmo's Fire (1985),Drama
3579,2146,St. Elmo's Fire (1985),Romance
3580,2147,"Clan of the Cave Bear, The (1986)",Drama
3581,2148,House (1986),Comedy
3582,2148,House (1986),Horror
3583,2149,House II: The Second Story (1987),Comedy
3584,2149,House II: The Second Story (1987),Horror
3585,2150,"Gods Must Be Crazy, The (1980)",Comedy
3586,2151,"Gods Must Be Crazy II, The (1989)",Comedy
3587,2152,Air Bud: Golden Receiver (1998),Children's
3588,2152,Air Bud: Golden Receiver (1998),Comedy
3589,2153,"Avengers, The (1998)",Action
3590,2153,"Avengers, The (1998)",Adventure
3591,2154,How Stella Got Her Groove Back (1998),Drama
3592,2154,How Stella Got Her Groove Back (1998),Romance
3593,2155,"Slums of Beverly Hills, The (1998)",Comedy
3594,2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy
3595,2156,"Best Man, The (Il Testimone dello sposo) (1997)",Drama
3596,2157,"Chambermaid on the Titanic, The (1998)",Romance
3597,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Crime
3598,2158,"Henry: Portrait of a Serial Killer, Part 2 (1996)",Horror
3599,2159,Henry: Portrait of a Serial Killer (1990),Crime
3600,2159,Henry: Portrait of a Serial Killer (1990),Horror
3601,2160,Rosemary's Baby (1968),Horror
3602,2160,Rosemary's Baby (1968),Thriller
3603,2161,"NeverEnding Story, The (1984)",Adventure
3604,2161,"NeverEnding Story, The (1984)",Children's
3605,2161,"NeverEnding Story, The (1984)",Fantasy
3606,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Adventure
3607,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Children's
3608,2162,"NeverEnding Story II: The Next Chapter, The (1990)",Fantasy
3609,2163,Attack of the Killer Tomatoes! (1980),Comedy
3610,2163,Attack of the Killer Tomatoes! (1980),Horror
3611,2164,Surf Nazis Must Die (1987),Drama
3612,2165,Your Friends and Neighbors (1998),Drama
3613,2166,Return to Paradise (1998),Drama
3614,2166,Return to Paradise (1998),Romance
3615,2167,Blade (1998),Action
3616,2167,Blade (1998),Adventure
3617,2167,Blade (1998),Horror
3618,2168,Dance with Me (1998),Drama
3619,2168,Dance with Me (1998),Romance
3620,2169,Dead Man on Campus (1998),Comedy
3621,2170,Wrongfully Accused (1998),Action
3622,2170,Wrongfully Accused (1998),Comedy
3623,2171,"Next Stop, Wonderland (1998)",Comedy
3624,2171,"Next Stop, Wonderland (1998)",Drama
3625,2171,"Next Stop, Wonderland (1998)",Romance
3626,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy
3627,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Adventure
3628,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Fantasy
3629,2173,"Navigator: A Mediaeval Odyssey, The (1988)",Sci-Fi
3630,2174,Beetlejuice (1988),Comedy
3631,2174,Beetlejuice (1988),Fantasy
3632,2175,Déjà Vu (1997),Drama
3633,2175,Déjà Vu (1997),Romance
3634,2176,Rope (1948),Thriller
3635,2177,Family Plot (1976),Comedy
3636,2177,Family Plot (1976),Thriller
3637,2178,Frenzy (1972),Thriller
3638,2179,Topaz (1969),Thriller
3639,2180,Torn Curtain (1966),Thriller
3640,2181,Marnie (1964),Thriller
3641,2182,"Wrong Man, The (1956)",Drama
3642,2182,"Wrong Man, The (1956)",Film-Noir
3643,2182,"Wrong Man, The (1956)",Thriller
3644,2183,"Man Who Knew Too Much, The (1956)",Thriller
3645,2184,"Trouble with Harry, The (1955)",Mystery
3646,2184,"Trouble with Harry, The (1955)",Thriller
3647,2185,I Confess (1953),Thriller
3648,2186,Strangers on a Train (1951),Film-Noir
3649,2186,Strangers on a Train (1951),Thriller
3650,2187,Stage Fright (1950),Mystery
3651,2187,Stage Fright (1950),Thriller
3652,2188,54 (1998),Drama
3653,2189,I Married A Strange Person (1997),Animation
3654,2190,Why Do Fools Fall In Love? (1998),Drama
3655,2191,"Merry War, A (1997)",Comedy
3656,2192,See the Sea (Regarde la mer) (1997),Drama
3657,2193,Willow (1988),Action
3658,2193,Willow (1988),Adventure
3659,2193,Willow (1988),Fantasy
3660,2194,"Untouchables, The (1987)",Action
3661,2194,"Untouchables, The (1987)",Crime
3662,2194,"Untouchables, The (1987)",Drama
3663,2195,Dirty Work (1998),Comedy
3664,2196,Knock Off (1998),Action
3665,2197,Firelight (1997),Drama
3666,2198,Modulations (1998),Documentary
3667,2199,Phoenix (1998),Crime
3668,2199,Phoenix (1998),Drama
3669,2200,Under Capricorn (1949),Drama
3670,2201,"Paradine Case, The (1947)",Drama
3671,2202,Lifeboat (1944),Drama
3672,2202,Lifeboat (1944),Thriller
3673,2202,Lifeboat (1944),War
3674,2203,Shadow of a Doubt (1943),Film-Noir
3675,2203,Shadow of a Doubt (1943),Thriller
3676,2204,Saboteur (1942),Thriller
3677,2205,Mr. & Mrs. Smith (1941),Comedy
3678,2206,Suspicion (1941),Mystery
3679,2206,Suspicion (1941),Thriller
3680,2207,Jamaica Inn (1939),Drama
3681,2208,"Lady Vanishes, The (1938)",Comedy
3682,2208,"Lady Vanishes, The (1938)",Mystery
3683,2208,"Lady Vanishes, The (1938)",Romance
3684,2208,"Lady Vanishes, The (1938)",Thriller
3685,2209,Young and Innocent (1937),Crime
3686,2209,Young and Innocent (1937),Thriller
3687,2210,Sabotage (1936),Thriller
3688,2211,Secret Agent (1936),Thriller
3689,2212,"Man Who Knew Too Much, The (1934)",Thriller
3690,2213,Waltzes from Vienna (1933),Comedy
3691,2213,Waltzes from Vienna (1933),Musical
3692,2214,Number Seventeen (1932),Thriller
3693,2215,Rich and Strange (1932),Comedy
3694,2215,Rich and Strange (1932),Romance
3695,2216,"Skin Game, The (1931)",Drama
3696,2217,Elstree Calling (1930),Comedy
3697,2217,Elstree Calling (1930),Musical
3698,2218,Juno and Paycock (1930),Drama
3699,2219,Murder! (1930),Mystery
3700,2219,Murder! (1930),Thriller
3701,2220,"Manxman, The (1929)",Drama
3702,2221,Blackmail (1929),Thriller
3703,2222,Champagne (1928),Comedy
3704,2223,"Farmer's Wife, The (1928)",Comedy
3705,2224,Downhill (1927),Drama
3706,2225,Easy Virtue (1927),Drama
3707,2226,"Ring, The (1927)",Drama
3708,2227,"Lodger, The (1926)",Thriller
3709,2228,"Mountain Eagle, The (1926)",Drama
3710,2229,"Pleasure Garden, The (1925)",Drama
3711,2230,Always Tell Your Wife (1923),Comedy
3712,2231,Rounders (1998),Crime
3713,2231,Rounders (1998),Drama
3714,2232,Cube (1997),Sci-Fi
3715,2232,Cube (1997),Thriller
3716,2233,Digging to China (1998),Drama
3717,2234,Let's Talk About Sex (1998),Drama
3718,2235,One Man's Hero (1999),Drama
3719,2235,One Man's Hero (1999),War
3720,2236,Simon Birch (1998),Drama
3721,2237,Without Limits (1998),Drama
3722,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Comedy
3723,2238,Seven Beauties (Pasqualino Settebellezze) (1976),Drama
3724,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Comedy
3725,2239,Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975),Drama
3726,2240,My Bodyguard (1980),Drama
3727,2241,Class (1983),Comedy
3728,2242,"Grandview, U.S.A. (1984)",Drama
3729,2243,Broadcast News (1987),Comedy
3730,2243,Broadcast News (1987),Drama
3731,2243,Broadcast News (1987),Romance
3732,2244,"Allnighter, The (1987)",Comedy
3733,2244,"Allnighter, The (1987)",Romance
3734,2245,Working Girl (1988),Comedy
3735,2245,Working Girl (1988),Drama
3736,2246,Stars and Bars (1988),Comedy
3737,2247,Married to the Mob (1988),Comedy
3738,2248,Say Anything... (1989),Comedy
3739,2248,Say Anything... (1989),Drama
3740,2248,Say Anything... (1989),Romance
3741,2249,My Blue Heaven (1990),Comedy
3742,2250,Men Don't Leave (1990),Drama
3743,2251,"Cabinet of Dr. Ramirez, The (1991)",Comedy
3744,2252,Hero (1992),Comedy
3745,2252,Hero (1992),Drama
3746,2253,Toys (1992),Action
3747,2253,Toys (1992),Comedy
3748,2253,Toys (1992),Fantasy
3749,2254,Choices (1981),Drama
3750,2255,Young Doctors in Love (1982),Comedy
3751,2256,Parasite (1982),Horror
3752,2256,Parasite (1982),Sci-Fi
3753,2257,No Small Affair (1984),Comedy
3754,2257,No Small Affair (1984),Romance
3755,2258,Master Ninja I (1984),Action
3756,2259,Blame It on Rio (1984),Comedy
3757,2259,Blame It on Rio (1984),Romance
3758,2260,Wisdom (1986),Action
3759,2260,Wisdom (1986),Crime
3760,2261,One Crazy Summer (1986),Comedy
3761,2262,About Last Night... (1986),Comedy
3762,2262,About Last Night... (1986),Drama
3763,2262,About Last Night... (1986),Romance
3764,2263,"Seventh Sign, The (1988)",Thriller
3765,2264,We're No Angels (1989),Drama
3766,2265,Nothing But Trouble (1991),Adventure
3767,2265,Nothing But Trouble (1991),Comedy
3768,2266,"Butcher's Wife, The (1991)",Comedy
3769,2266,"Butcher's Wife, The (1991)",Romance
3770,2267,Mortal Thoughts (1991),Mystery
3771,2267,Mortal Thoughts (1991),Thriller
3772,2268,"Few Good Men, A (1992)",Crime
3773,2268,"Few Good Men, A (1992)",Drama
3774,2269,Indecent Proposal (1993),Drama
3775,2270,"Century of Cinema, A (1994)",Documentary
3776,2271,Permanent Midnight (1998),Drama
3777,2272,One True Thing (1998),Drama
3778,2273,Rush Hour (1998),Action
3779,2273,Rush Hour (1998),Thriller
3780,2274,Lilian's Story (1995),Drama
3781,2275,Six-String Samurai (1998),Action
3782,2275,Six-String Samurai (1998),Adventure
3783,2275,Six-String Samurai (1998),Sci-Fi
3784,2276,"Soldier's Daughter Never Cries, A (1998)",Drama
3785,2277,Somewhere in the City (1997),Drama
3786,2278,Ronin (1998),Action
3787,2278,Ronin (1998),Crime
3788,2278,Ronin (1998),Thriller
3789,2279,Urban Legend (1998),Horror
3790,2279,Urban Legend (1998),Thriller
3791,2280,Clay Pigeons (1998),Crime
3792,2281,Monument Ave. (1998),Crime
3793,2282,Pecker (1998),Comedy
3794,2282,Pecker (1998),Drama
3795,2283,"Sheltering Sky, The (1990)",Drama
3796,2284,Bandit Queen (1994),Drama
3797,2285,If.... (1968),Drama
3798,2286,"Fiendish Plot of Dr. Fu Manchu, The (1980)",Comedy
3799,2287,Them! (1954),Sci-Fi
3800,2287,Them! (1954),Thriller
3801,2287,Them! (1954),War
3802,2288,"Thing, The (1982)",Action
3803,2288,"Thing, The (1982)",Horror
3804,2288,"Thing, The (1982)",Sci-Fi
3805,2288,"Thing, The (1982)",Thriller
3806,2289,"Player, The (1992)",Comedy
3807,2289,"Player, The (1992)",Drama
3808,2290,Stardust Memories (1980),Comedy
3809,2290,Stardust Memories (1980),Drama
3810,2291,Edward Scissorhands (1990),Drama
3811,2291,Edward Scissorhands (1990),Romance
3812,2292,Overnight Delivery (1996),Romance
3813,2293,Shadrach (1998),Drama
3814,2294,Antz (1998),Animation
3815,2294,Antz (1998),Children's
3816,2295,"Impostors, The (1998)",Comedy
3817,2296,"Night at the Roxbury, A (1998)",Comedy
3818,2297,What Dreams May Come (1998),Drama
3819,2297,What Dreams May Come (1998),Romance
3820,2298,Strangeland (1998),Thriller
3821,2299,"Battle of the Sexes, The (1959)",Comedy
3822,2300,"Producers, The (1968)",Comedy
3823,2300,"Producers, The (1968)",Musical
3824,2301,History of the World: Part I (1981),Comedy
3825,2302,My Cousin Vinny (1992),Comedy
3826,2303,Nashville (1975),Drama
3827,2303,Nashville (1975),Musical
3828,2304,Love Is the Devil (1998),Drama
3829,2305,Slam (1998),Drama
3830,2306,Holy Man (1998),Comedy
3831,2307,One Tough Cop (1998),Action
3832,2307,One Tough Cop (1998),Drama
3833,2308,Detroit 9000 (1973),Action
3834,2308,Detroit 9000 (1973),Crime
3835,2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
3836,2310,"Mighty, The (1998)",Drama
3837,2311,2010 (1984),Mystery
3838,2311,2010 (1984),Sci-Fi
3839,2312,Children of a Lesser God (1986),Drama
3840,2313,"Elephant Man, The (1980)",Drama
3841,2314,Beloved (1998),Drama
3842,2315,Bride of Chucky (1998),Horror
3843,2315,Bride of Chucky (1998),Thriller
3844,2316,Practical Magic (1998),Drama
3845,2316,Practical Magic (1998),Romance
3846,2317,"Alarmist, The (1997)",Comedy
3847,2318,Happiness (1998),Comedy
3848,2319,Reach the Rock (1997),Comedy
3849,2320,Apt Pupil (1998),Drama
3850,2320,Apt Pupil (1998),Thriller
3851,2321,Pleasantville (1998),Comedy
3852,2322,Soldier (1998),Action
3853,2322,Soldier (1998),Adventure
3854,2322,Soldier (1998),Sci-Fi
3855,2322,Soldier (1998),Thriller
3856,2322,Soldier (1998),War
3857,2323,"Cruise, The (1998)",Documentary
3858,2324,Life Is Beautiful (La Vita è bella) (1997),Comedy
3859,2324,Life Is Beautiful (La Vita è bella) (1997),Drama
3860,2325,Orgazmo (1997),Comedy
