MoviesId,Title,Genres
1968,breakfast club the  ,Comedy
1968,breakfast club the  ,Drama
1969,nightmare on elm street part  freddys revenge a  ,Horror
1970,nightmare on elm street  dream warriors a  ,Horror
1971,nightmare on elm street  the dream master a  ,Horror
1972,nightmare on elm street  the dream child a  ,Horror
1973,freddys dead the final nightmare  ,Horror
1974,friday the th  ,Horror
1975,friday the th part   ,Horror
1976,friday the th part  d  ,Horror
1977,friday the th the final chapter  ,Horror
1978,friday the th part v a new beginning  ,Horror
1979,friday the th part vi jason lives  ,Horror
1980,friday the th part vii the new blood  ,Horror
1981,friday the th part viii jason takes manhattan  ,Horror
1982,halloween  ,Horror
1983,halloween ii  ,Horror
1984,halloween iii season of the witch  ,Horror
1985,halloween  the return of michael myers  ,Horror
1986,halloween  the revenge of michael myers  ,Horror
1987,prom night  ,Horror
1988,hello mary lou prom night ii  ,Horror
1989,prom night iii the last kiss  ,Horror
1990,prom night iv deliver us from evil  ,Horror
1991,childs play  ,Horror
1992,childs play   ,Horror
1993,childs play   ,Horror
1994,poltergeist  ,Horror
1994,poltergeist  ,Thriller
1995,poltergeist ii the other side  ,Horror
1995,poltergeist ii the other side  ,Thriller
1996,poltergeist iii  ,Horror
1996,poltergeist iii  ,Thriller
1997,exorcist the  ,Horror
1998,exorcist ii the heretic  ,Horror
1999,exorcist iii the  ,Horror
2000,lethal weapon  ,Action
2000,lethal weapon  ,Comedy
2000,lethal weapon  ,Crime
2000,lethal weapon  ,Drama
2001,lethal weapon   ,Action
2001,lethal weapon   ,Comedy
2001,lethal weapon   ,Crime
2001,lethal weapon   ,Drama
2002,lethal weapon   ,Action
2002,lethal weapon   ,Comedy
2002,lethal weapon   ,Crime
2002,lethal weapon   ,Drama
2003,gremlins  ,Comedy
2003,gremlins  ,Horror
2004,gremlins  the new batch  ,Comedy
2004,gremlins  the new batch  ,Horror
2005,goonies the  ,Adventure
2005,goonies the  ,Children's
2005,goonies the  ,Fantasy
2006,mask of zorro the  ,Action
2006,mask of zorro the  ,Adventure
2006,mask of zorro the  ,Romance
2007,polish wedding  ,Comedy
2008,this world then the fireworks  ,Crime
2008,this world then the fireworks  ,Drama
2008,this world then the fireworks  ,Film-Noir
2009,soylent green  ,Sci-Fi
2009,soylent green  ,Thriller
2010,metropolis  ,Sci-Fi
2011,back to the future part ii  ,Comedy
2011,back to the future part ii  ,Sci-Fi
2012,back to the future part iii  ,Comedy
2012,back to the future part iii  ,Sci-Fi
2012,back to the future part iii  ,Western
2013,poseidon adventure the  ,Action
2013,poseidon adventure the  ,Adventure
2014,freaky friday  ,Children's
2014,freaky friday  ,Comedy
2015,absent minded professor the  ,Children's
2015,absent minded professor the  ,Comedy
2015,absent minded professor the  ,Fantasy
2016,apple dumpling gang rides again the  ,Children's
2016,apple dumpling gang rides again the  ,Comedy
2016,apple dumpling gang rides again the  ,Western
2017,babes in toyland  ,Children's
2017,babes in toyland  ,Fantasy
2017,babes in toyland  ,Musical
2018,bambi  ,Animation
2018,bambi  ,Children's
2019,seven samurai the magnificent seven shichinin no samurai  ,Action
2019,seven samurai the magnificent seven shichinin no samurai  ,Drama
2020,dangerous liaisons  ,Drama
2020,dangerous liaisons  ,Romance
2021,dune  ,Fantasy
2021,dune  ,Sci-Fi
2022,last temptation of christ the  ,Drama
2023,godfather part iii the  ,Action
2023,godfather part iii the  ,Crime
2023,godfather part iii the  ,Drama
2024,rapture the  ,Drama
2024,rapture the  ,Mystery
2025,lolita  ,Drama
2025,lolita  ,Romance
2026,disturbing behavior  ,Horror
2026,disturbing behavior  ,Thriller
2027,mafia  ,Comedy
2027,mafia  ,Crime
2028,saving private ryan  ,Action
2028,saving private ryan  ,Drama
2028,saving private ryan  ,War
2029,billys hollywood screen kiss  ,Comedy
2029,billys hollywood screen kiss  ,Romance
2030,east palace west palace dong gong xi gong  ,Drama
2031, duck  ,Children's
2031, duck  ,Comedy
2032,barefoot executive the  ,Children's
2032,barefoot executive the  ,Comedy
2033,black cauldron the  ,Animation
2033,black cauldron the  ,Children's
2034,black hole the  ,Sci-Fi
2035,blackbeards ghost  ,Children's
2035,blackbeards ghost  ,Comedy
2036,blank check  ,Children's
2036,blank check  ,Comedy
2037,candleshoe  ,Adventure
2037,candleshoe  ,Children's
2037,candleshoe  ,Comedy
2038,cat from outer space the  ,Children's
2038,cat from outer space the  ,Comedy
2038,cat from outer space the  ,Sci-Fi
2039,cheetah  ,Adventure
2039,cheetah  ,Children's
2040,computer wore tennis shoes the  ,Children's
2040,computer wore tennis shoes the  ,Comedy
2041,condorman  ,Action
2041,condorman  ,Adventure
2041,condorman  ,Children's
2041,condorman  ,Comedy
2042,d the mighty ducks  ,Children's
2042,d the mighty ducks  ,Comedy
2043,darby ogill and the little people  ,Adventure
2043,darby ogill and the little people  ,Children's
2043,darby ogill and the little people  ,Fantasy
2044,devil and max devlin the  ,Comedy
2045,far off place a  ,Adventure
2045,far off place a  ,Children's
2045,far off place a  ,Drama
2045,far off place a  ,Romance
2046,flight of the navigator  ,Adventure
2046,flight of the navigator  ,Children's
2046,flight of the navigator  ,Sci-Fi
2047,gnomemobile the  ,Children's
2048,great mouse detective the  ,Animation
2048,great mouse detective the  ,Children's
2049,happiest millionaire the  ,Comedy
2049,happiest millionaire the  ,Musical
2050,herbie goes bananas  ,Adventure
2050,herbie goes bananas  ,Children's
2050,herbie goes bananas  ,Comedy
2051,herbie goes to monte carlo  ,Adventure
2051,herbie goes to monte carlo  ,Children's
2051,herbie goes to monte carlo  ,Comedy
2052,hocus pocus  ,Children's
2052,hocus pocus  ,Comedy
2053,honey i blew up the kid  ,Children's
2053,honey i blew up the kid  ,Comedy
2053,honey i blew up the kid  ,Sci-Fi
2054,honey i shrunk the kids  ,Adventure
2054,honey i shrunk the kids  ,Children's
2054,honey i shrunk the kids  ,Comedy
2054,honey i shrunk the kids  ,Fantasy
2054,honey i shrunk the kids  ,Sci-Fi
2055,hot lead and cold feet  ,Comedy
2055,hot lead and cold feet  ,Western
2056,in search of the castaways  ,Adventure
2056,in search of the castaways  ,Children's
2057,incredible journey the  ,Adventure
2057,incredible journey the  ,Children's
2058,negotiator the  ,Action
2058,negotiator the  ,Thriller
2059,parent trap the  ,Children's
2059,parent trap the  ,Drama
2060,baseketball  ,Comedy
2061,full tilt boogie  ,Documentary
2062,governess the  ,Drama
2062,governess the  ,Romance
2063,seventh heaven le septième ciel  ,Drama
2063,seventh heaven le septième ciel  ,Romance
2064,roger  me  ,Comedy
2064,roger  me  ,Documentary
2065,purple rose of cairo the  ,Comedy
2065,purple rose of cairo the  ,Drama
2065,purple rose of cairo the  ,Romance
2066,out of the past  ,Film-Noir
2067,doctor zhivago  ,Drama
2067,doctor zhivago  ,Romance
2067,doctor zhivago  ,War
2068,fanny and alexander  ,Drama
2069,trip to bountiful the  ,Drama
2070,tender mercies  ,Drama
2071,and the band played on  ,Drama
2072,burbs the  ,Comedy
2073,fandango  ,Comedy
2074,night porter the il portiere di notte  ,Drama
2075,mephisto  ,Drama
2075,mephisto  ,War
2076,blue velvet  ,Drama
2076,blue velvet  ,Mystery
2077,journey of natty gann the  ,Adventure
2077,journey of natty gann the  ,Children's
2078,jungle book the  ,Animation
2078,jungle book the  ,Children's
2078,jungle book the  ,Comedy
2078,jungle book the  ,Musical
2079,kidnapped  ,Children's
2079,kidnapped  ,Drama
2080,lady and the tramp  ,Animation
2080,lady and the tramp  ,Children's
2080,lady and the tramp  ,Comedy
2080,lady and the tramp  ,Musical
2080,lady and the tramp  ,Romance
2081,little mermaid the  ,Animation
2081,little mermaid the  ,Children's
2081,little mermaid the  ,Comedy
2081,little mermaid the  ,Musical
2081,little mermaid the  ,Romance
2082,mighty ducks the  ,Children's
2082,mighty ducks the  ,Comedy
2083,muppet christmas carol the  ,Children's
2083,muppet christmas carol the  ,Musical
2084,newsies  ,Children's
2084,newsies  ,Musical
2085, dalmatians  ,Animation
2085, dalmatians  ,Children's
2086,one magic christmas  ,Drama
2086,one magic christmas  ,Fantasy
2087,peter pan  ,Animation
2087,peter pan  ,Children's
2087,peter pan  ,Fantasy
2087,peter pan  ,Musical
2088,popeye  ,Adventure
2088,popeye  ,Comedy
2088,popeye  ,Musical
2089,rescuers down under the  ,Animation
2089,rescuers down under the  ,Children's
2090,rescuers the  ,Animation
2090,rescuers the  ,Children's
2091,return from witch mountain  ,Children's
2091,return from witch mountain  ,Sci-Fi
2092,return of jafar the  ,Animation
2092,return of jafar the  ,Children's
2092,return of jafar the  ,Musical
2093,return to oz  ,Adventure
2093,return to oz  ,Children's
2093,return to oz  ,Fantasy
2093,return to oz  ,Sci-Fi
2094,rocketeer the  ,Action
2094,rocketeer the  ,Adventure
2094,rocketeer the  ,Sci-Fi
2095,shaggy da the  ,Children's
2095,shaggy da the  ,Comedy
2096,sleeping beauty  ,Animation
2096,sleeping beauty  ,Children's
2096,sleeping beauty  ,Musical
2097,something wicked this way comes  ,Children's
2097,something wicked this way comes  ,Horror
2098,son of flubber  ,Children's
2098,son of flubber  ,Comedy
2099,song of the south  ,Adventure
2099,song of the south  ,Animation
2099,song of the south  ,Children's
2099,song of the south  ,Musical
2100,splash  ,Comedy
2100,splash  ,Fantasy
2100,splash  ,Romance
2101,squanto a warriors tale  ,Adventure
2101,squanto a warriors tale  ,Drama
2102,steamboat willie  ,Animation
2102,steamboat willie  ,Children's
2102,steamboat willie  ,Comedy
2102,steamboat willie  ,Musical
2103,tall tale  ,Adventure
2103,tall tale  ,Children's
2104,tex  ,Drama
2105,tron  ,Action
2105,tron  ,Adventure
2105,tron  ,Fantasy
2105,tron  ,Sci-Fi
2106,swing kids  ,Drama
2106,swing kids  ,War
2107,halloween h  ,Horror
2107,halloween h  ,Thriller
2108,la story  ,Comedy
2108,la story  ,Romance
2109,jerk the  ,Comedy
2110,dead men dont wear plaid  ,Comedy
2110,dead men dont wear plaid  ,Crime
2110,dead men dont wear plaid  ,Thriller
2111,man with two brains the  ,Comedy
2112,grand canyon  ,Crime
2112,grand canyon  ,Drama
2113,graveyard shift  ,Horror
2113,graveyard shift  ,Thriller
2114,outsiders the  ,Drama
2115,indiana jones and the temple of doom  ,Action
2115,indiana jones and the temple of doom  ,Adventure
2116,lord of the rings the  ,Adventure
2116,lord of the rings the  ,Animation
2116,lord of the rings the  ,Children's
2116,lord of the rings the  ,Sci-Fi
2117,nineteen eightyfour  ,Drama
2117,nineteen eightyfour  ,Sci-Fi
2118,dead zone the  ,Horror
2118,dead zone the  ,Thriller
2119,maximum overdrive  ,Horror
2120,needful things  ,Drama
2120,needful things  ,Horror
2121,cujo  ,Horror
2121,cujo  ,Thriller
2122,children of the corn  ,Horror
2122,children of the corn  ,Thriller
2123,all dogs go to heaven  ,Animation
2123,all dogs go to heaven  ,Children's
2124,addams family the  ,Comedy
2125,ever after a cinderella story  ,Drama
2125,ever after a cinderella story  ,Romance
2126,snake eyes  ,Action
2126,snake eyes  ,Crime
2126,snake eyes  ,Mystery
2126,snake eyes  ,Thriller
2127,first love last rites  ,Drama
2127,first love last rites  ,Romance
2128,safe men  ,Comedy
2129,saltmen of tibet the  ,Documentary
2130,atlantic city  ,Crime
2130,atlantic city  ,Drama
2130,atlantic city  ,Romance
2131,autumn sonata höstsonaten   ,Drama
2132,whos afraid of virginia woolf  ,Drama
2133,adventures in babysitting  ,Adventure
2133,adventures in babysitting  ,Comedy
2134,weird science  ,Comedy
2135,doctor dolittle  ,Adventure
2135,doctor dolittle  ,Musical
2136,nutty professor the  ,Comedy
2137,charlottes web  ,Animation
2137,charlottes web  ,Children's
2138,watership down  ,Animation
2138,watership down  ,Children's
2138,watership down  ,Drama
2138,watership down  ,Fantasy
2139,secret of nimh the  ,Animation
2139,secret of nimh the  ,Children's
2140,dark crystal the  ,Children's
2140,dark crystal the  ,Fantasy
2140,dark crystal the  ,Sci-Fi
2141,american tail an  ,Animation
2141,american tail an  ,Children's
2141,american tail an  ,Comedy
2142,american tail fievel goes west an  ,Animation
2142,american tail fievel goes west an  ,Children's
2142,american tail fievel goes west an  ,Comedy
2143,legend  ,Adventure
2143,legend  ,Fantasy
2143,legend  ,Romance
2144,sixteen candles  ,Comedy
2145,pretty in pink  ,Comedy
2145,pretty in pink  ,Drama
2145,pretty in pink  ,Romance
2146,st elmos fire  ,Drama
2146,st elmos fire  ,Romance
2147,clan of the cave bear the  ,Drama
2148,house  ,Comedy
2148,house  ,Horror
2149,house ii the second story  ,Comedy
2149,house ii the second story  ,Horror
2150,gods must be crazy the  ,Comedy
2151,gods must be crazy ii the  ,Comedy
2152,air bud golden receiver  ,Children's
2152,air bud golden receiver  ,Comedy
2153,avengers the  ,Action
2153,avengers the  ,Adventure
2154,how stella got her groove back  ,Drama
2154,how stella got her groove back  ,Romance
2155,slums of beverly hills the  ,Comedy
2156,best man the il testimone dello sposo  ,Comedy
2156,best man the il testimone dello sposo  ,Drama
2157,chambermaid on the titanic the  ,Romance
2158,henry portrait of a serial killer part   ,Crime
2158,henry portrait of a serial killer part   ,Horror
2159,henry portrait of a serial killer  ,Crime
2159,henry portrait of a serial killer  ,Horror
2160,rosemarys baby  ,Horror
2160,rosemarys baby  ,Thriller
2161,neverending story the  ,Adventure
2161,neverending story the  ,Children's
2161,neverending story the  ,Fantasy
2162,neverending story ii the next chapter the  ,Adventure
2162,neverending story ii the next chapter the  ,Children's
2162,neverending story ii the next chapter the  ,Fantasy
2163,attack of the killer tomatoes  ,Comedy
2163,attack of the killer tomatoes  ,Horror
2164,surf nazis must die  ,Drama
2165,your friends and neighbors  ,Drama
2166,return to paradise  ,Drama
2166,return to paradise  ,Romance
2167,blade  ,Action
2167,blade  ,Adventure
2167,blade  ,Horror
2168,dance with me  ,Drama
2168,dance with me  ,Romance
2169,dead man on campus  ,Comedy
2170,wrongfully accused  ,Action
2170,wrongfully accused  ,Comedy
2171,next stop wonderland  ,Comedy
2171,next stop wonderland  ,Drama
2171,next stop wonderland  ,Romance
2172,strike aka all i wanna do the hairy bird  ,Comedy
2173,navigator a mediaeval odyssey the  ,Adventure
2173,navigator a mediaeval odyssey the  ,Fantasy
2173,navigator a mediaeval odyssey the  ,Sci-Fi
2174,beetlejuice  ,Comedy
2174,beetlejuice  ,Fantasy
2175,déjà vu  ,Drama
2175,déjà vu  ,Romance
2176,rope  ,Thriller
2177,family plot  ,Comedy
2177,family plot  ,Thriller
2178,frenzy  ,Thriller
2179,topaz  ,Thriller
2180,torn curtain  ,Thriller
2181,marnie  ,Thriller
2182,wrong man the  ,Drama
2182,wrong man the  ,Film-Noir
2182,wrong man the  ,Thriller
2183,man who knew too much the  ,Thriller
2184,trouble with harry the  ,Mystery
2184,trouble with harry the  ,Thriller
2185,i confess  ,Thriller
2186,strangers on a train  ,Film-Noir
2186,strangers on a train  ,Thriller
2187,stage fright  ,Mystery
2187,stage fright  ,Thriller
2188,  ,Drama
2189,i married a strange person  ,Animation
2190,why do fools fall in love  ,Drama
2191,merry war a  ,Comedy
2192,see the sea regarde la mer  ,Drama
2193,willow  ,Action
2193,willow  ,Adventure
2193,willow  ,Fantasy
2194,untouchables the  ,Action
2194,untouchables the  ,Crime
2194,untouchables the  ,Drama
2195,dirty work  ,Comedy
2196,knock off  ,Action
2197,firelight  ,Drama
2198,modulations  ,Documentary
2199,phoenix  ,Crime
2199,phoenix  ,Drama
2200,under capricorn  ,Drama
2201,paradine case the  ,Drama
2202,lifeboat  ,Drama
2202,lifeboat  ,Thriller
2202,lifeboat  ,War
2203,shadow of a doubt  ,Film-Noir
2203,shadow of a doubt  ,Thriller
2204,saboteur  ,Thriller
2205,mr  mrs smith  ,Comedy
2206,suspicion  ,Mystery
2206,suspicion  ,Thriller
2207,jamaica inn  ,Drama
2208,lady vanishes the  ,Comedy
2208,lady vanishes the  ,Mystery
2208,lady vanishes the  ,Romance
2208,lady vanishes the  ,Thriller
2209,young and innocent  ,Crime
2209,young and innocent  ,Thriller
2210,sabotage  ,Thriller
2211,secret agent  ,Thriller
2212,man who knew too much the  ,Thriller
2213,waltzes from vienna  ,Comedy
2213,waltzes from vienna  ,Musical
2214,number seventeen  ,Thriller
2215,rich and strange  ,Comedy
2215,rich and strange  ,Romance
2216,skin game the  ,Drama
2217,elstree calling  ,Comedy
2217,elstree calling  ,Musical
2218,juno and paycock  ,Drama
2219,murder  ,Mystery
2219,murder  ,Thriller
2220,manxman the  ,Drama
2221,blackmail  ,Thriller
2222,champagne  ,Comedy
2223,farmers wife the  ,Comedy
2224,downhill  ,Drama
2225,easy virtue  ,Drama
2226,ring the  ,Drama
2227,lodger the  ,Thriller
2228,mountain eagle the  ,Drama
2229,pleasure garden the  ,Drama
2230,always tell your wife  ,Comedy
2231,rounders  ,Crime
2231,rounders  ,Drama
2232,cube  ,Sci-Fi
2232,cube  ,Thriller
2233,digging to china  ,Drama
2234,lets talk about sex  ,Drama
2235,one mans hero  ,Drama
2235,one mans hero  ,War
2236,simon birch  ,Drama
2237,without limits  ,Drama
2238,seven beauties pasqualino settebellezze  ,Comedy
2238,seven beauties pasqualino settebellezze  ,Drama
2239,swept away travolti da un insolito destino nellazzurro mare dagosto  ,Comedy
2239,swept away travolti da un insolito destino nellazzurro mare dagosto  ,Drama
2240,my bodyguard  ,Drama
2241,class  ,Comedy
2242,grandview usa  ,Drama
2243,broadcast news  ,Comedy
2243,broadcast news  ,Drama
2243,broadcast news  ,Romance
2244,allnighter the  ,Comedy
2244,allnighter the  ,Romance
2245,working girl  ,Comedy
2245,working girl  ,Drama
2246,stars and bars  ,Comedy
2247,married to the mob  ,Comedy
2248,say anything  ,Comedy
2248,say anything  ,Drama
2248,say anything  ,Romance
2249,my blue heaven  ,Comedy
2250,men dont leave  ,Drama
2251,cabinet of dr ramirez the  ,Comedy
2252,hero  ,Comedy
2252,hero  ,Drama
2253,toys  ,Action
2253,toys  ,Comedy
2253,toys  ,Fantasy
2254,choices  ,Drama
2255,young doctors in love  ,Comedy
2256,parasite  ,Horror
2256,parasite  ,Sci-Fi
2257,no small affair  ,Comedy
2257,no small affair  ,Romance
2258,master ninja i  ,Action
2259,blame it on rio  ,Comedy
2259,blame it on rio  ,Romance
2260,wisdom  ,Action
2260,wisdom  ,Crime
2261,one crazy summer  ,Comedy
2262,about last night  ,Comedy
2262,about last night  ,Drama
2262,about last night  ,Romance
2263,seventh sign the  ,Thriller
2264,were no angels  ,Drama
2265,nothing but trouble  ,Adventure
2265,nothing but trouble  ,Comedy
2266,butchers wife the  ,Comedy
2266,butchers wife the  ,Romance
2267,mortal thoughts  ,Mystery
2267,mortal thoughts  ,Thriller
2268,few good men a  ,Crime
2268,few good men a  ,Drama
2269,indecent proposal  ,Drama
2270,century of cinema a  ,Documentary
2271,permanent midnight  ,Drama
2272,one true thing  ,Drama
2273,rush hour  ,Action
2273,rush hour  ,Thriller
2274,lilians story  ,Drama
2275,sixstring samurai  ,Action
2275,sixstring samurai  ,Adventure
2275,sixstring samurai  ,Sci-Fi
2276,soldiers daughter never cries a  ,Drama
2277,somewhere in the city  ,Drama
2278,ronin  ,Action
2278,ronin  ,Crime
2278,ronin  ,Thriller
2279,urban legend  ,Horror
2279,urban legend  ,Thriller
2280,clay pigeons  ,Crime
2281,monument ave  ,Crime
2282,pecker  ,Comedy
2282,pecker  ,Drama
2283,sheltering sky the  ,Drama
2284,bandit queen  ,Drama
2285,if  ,Drama
2286,fiendish plot of dr fu manchu the  ,Comedy
2287,them  ,Sci-Fi
2287,them  ,Thriller
2287,them  ,War
2288,thing the  ,Action
2288,thing the  ,Horror
2288,thing the  ,Sci-Fi
2288,thing the  ,Thriller
2289,player the  ,Comedy
2289,player the  ,Drama
2290,stardust memories  ,Comedy
2290,stardust memories  ,Drama
2291,edward scissorhands  ,Drama
2291,edward scissorhands  ,Romance
2292,overnight delivery  ,Romance
2293,shadrach  ,Drama
2294,antz  ,Animation
2294,antz  ,Children's
2295,impostors the  ,Comedy
2296,night at the roxbury a  ,Comedy
2297,what dreams may come  ,Drama
2297,what dreams may come  ,Romance
2298,strangeland  ,Thriller
2299,battle of the sexes the  ,Comedy
2300,producers the  ,Comedy
2300,producers the  ,Musical
2301,history of the world part i  ,Comedy
2302,my cousin vinny  ,Comedy
2303,nashville  ,Drama
2303,nashville  ,Musical
2304,love is the devil  ,Drama
2305,slam  ,Drama
2306,holy man  ,Comedy
2307,one tough cop  ,Action
2307,one tough cop  ,Drama
2308,detroit   ,Action
2308,detroit   ,Crime
2309,inheritors the die siebtelbauern  ,Drama
2310,mighty the  ,Drama
2311,  ,Mystery
2311,  ,Sci-Fi
2312,children of a lesser god  ,Drama
2313,elephant man the  ,Drama
2314,beloved  ,Drama
2315,bride of chucky  ,Horror
2315,bride of chucky  ,Thriller
2316,practical magic  ,Drama
2316,practical magic  ,Romance
2317,alarmist the  ,Comedy
2318,happiness  ,Comedy
2319,reach the rock  ,Comedy
2320,apt pupil  ,Drama
2320,apt pupil  ,Thriller
2321,pleasantville  ,Comedy
2322,soldier  ,Action
2322,soldier  ,Adventure
2322,soldier  ,Sci-Fi
2322,soldier  ,Thriller
2322,soldier  ,War
2323,cruise the  ,Documentary
2324,life is beautiful la vita è bella  ,Comedy
2324,life is beautiful la vita è bella  ,Drama
2325,orgazmo  ,Comedy
2326,shattered image  ,Drama
2326,shattered image  ,Thriller
2327,tales from the darkside the movie  ,Horror
2328,vampires  ,Horror
2329,american history x  ,Drama
2330,hands on a hard body  ,Documentary
2331,living out loud  ,Comedy
2331,living out loud  ,Romance
2332,belly  ,Crime
2332,belly  ,Drama
2333,gods and monsters  ,Drama
2334,siege the  ,Action
2334,siege the  ,Thriller
2335,waterboy the  ,Comedy
2336,elizabeth  ,Drama
2337,velvet goldmine  ,Drama
2338,i still know what you did last summer  ,Horror
2338,i still know what you did last summer  ,Mystery
2338,i still know what you did last summer  ,Thriller
2339,ill be home for christmas  ,Comedy
2339,ill be home for christmas  ,Romance
2340,meet joe black  ,Romance
2341,dancing at lughnasa  ,Drama
2342,hard core logo  ,Comedy
2343,naked man the  ,Drama
2344,runaway train  ,Action
2344,runaway train  ,Adventure
2344,runaway train  ,Drama
2344,runaway train  ,Thriller
2345,desert bloom  ,Drama
2346,stepford wives the  ,Sci-Fi
2346,stepford wives the  ,Thriller
2347,pope of greenwich village the  ,Action
2348,sid and nancy  ,Drama
2349,mona lisa  ,Comedy
2349,mona lisa  ,Thriller
2350,heart condition  ,Comedy
2351,nights of cabiria le notti di cabiria  ,Drama
2352,big chill the  ,Comedy
2352,big chill the  ,Drama
2353,enemy of the state  ,Action
2353,enemy of the state  ,Thriller
2354,rugrats movie the  ,Animation
2354,rugrats movie the  ,Children's
2354,rugrats movie the  ,Comedy
2355,bugs life a  ,Animation
2355,bugs life a  ,Children's
2355,bugs life a  ,Comedy
2356,celebrity  ,Comedy
2357,central station central do brasil  ,Drama
2358,savior  ,Drama
2359,waking ned devine  ,Comedy
2360,celebration the festen  ,Drama
2361,pink flamingos  ,Comedy
2362,glen or glenda  ,Drama
2363,godzilla gojira  ,Action
2363,godzilla gojira  ,Sci-Fi
2364,godzilla gojira  ,Action
2364,godzilla gojira  ,Sci-Fi
2365,king kong vs godzilla kingukongu tai gojira  ,Action
2365,king kong vs godzilla kingukongu tai gojira  ,Sci-Fi
2366,king kong  ,Action
2366,king kong  ,Adventure
2366,king kong  ,Horror
2367,king kong  ,Action
2367,king kong  ,Adventure
2367,king kong  ,Horror
2368,king kong lives  ,Action
2368,king kong lives  ,Adventure
2368,king kong lives  ,Horror
2369,desperately seeking susan  ,Comedy
2369,desperately seeking susan  ,Romance
2370,emerald forest the  ,Action
2370,emerald forest the  ,Adventure
2370,emerald forest the  ,Drama
2371,fletch  ,Comedy
2372,fletch lives  ,Comedy
2373,red sonja  ,Action
2373,red sonja  ,Adventure
2374,gung ho  ,Comedy
2374,gung ho  ,Drama
2375,money pit the  ,Comedy
2376,view to a kill a  ,Action
2377,lifeforce  ,Horror
2377,lifeforce  ,Sci-Fi
2378,police academy  ,Comedy
2379,police academy  their first assignment  ,Comedy
2380,police academy  back in training  ,Comedy
2381,police academy  citizens on patrol  ,Comedy
2382,police academy  assignment miami beach  ,Comedy
2383,police academy  city under siege  ,Comedy
2384,babe pig in the city  ,Children's
2384,babe pig in the city  ,Comedy
2385,home fries  ,Comedy
2385,home fries  ,Romance
2386,jerry springer ringmaster  ,Drama
2387,very bad things  ,Comedy
2387,very bad things  ,Crime
2388,steam the turkish bath hamam  ,Drama
2388,steam the turkish bath hamam  ,Romance
2389,psycho  ,Crime
2389,psycho  ,Horror
2389,psycho  ,Thriller
2390,little voice  ,Comedy
2391,simple plan a  ,Crime
2391,simple plan a  ,Thriller
2392,jack frost  ,Comedy
2392,jack frost  ,Drama
2393,star trek insurrection  ,Action
2393,star trek insurrection  ,Sci-Fi
2394,prince of egypt the  ,Animation
2394,prince of egypt the  ,Musical
2395,rushmore  ,Comedy
2396,shakespeare in love  ,Comedy
2396,shakespeare in love  ,Romance
2397,mass appeal  ,Drama
2398,miracle on th street  ,Drama
2399,santa claus the movie  ,Adventure
2399,santa claus the movie  ,Children's
2399,santa claus the movie  ,Fantasy
2400,prancer  ,Children's
2400,prancer  ,Drama
2401,pale rider  ,Western
2402,rambo first blood part ii  ,Action
2402,rambo first blood part ii  ,War
2403,first blood  ,Action
2404,rambo iii  ,Action
2404,rambo iii  ,War
2405,jewel of the nile the  ,Action
2405,jewel of the nile the  ,Adventure
2405,jewel of the nile the  ,Comedy
2405,jewel of the nile the  ,Romance
2406,romancing the stone  ,Action
2406,romancing the stone  ,Adventure
2406,romancing the stone  ,Comedy
2406,romancing the stone  ,Romance
2407,cocoon  ,Comedy
2407,cocoon  ,Sci-Fi
2408,cocoon the return  ,Comedy
2408,cocoon the return  ,Sci-Fi
2409,rocky ii  ,Action
2409,rocky ii  ,Drama
2410,rocky iii  ,Action
2410,rocky iii  ,Drama
2411,rocky iv  ,Action
2411,rocky iv  ,Drama
2412,rocky v  ,Action
2412,rocky v  ,Drama
2413,clue  ,Comedy
2413,clue  ,Mystery
2414,young sherlock holmes  ,Action
2414,young sherlock holmes  ,Adventure
2414,young sherlock holmes  ,Mystery
2415,violets are blue  ,Drama
2415,violets are blue  ,Romance
2416,back to school  ,Comedy
2417,heartburn  ,Comedy
2417,heartburn  ,Drama
2418,nothing in common  ,Comedy
2419,extremities  ,Drama
2419,extremities  ,Thriller
2420,karate kid the  ,Drama
2421,karate kid part ii the  ,Action
2421,karate kid part ii the  ,Adventure
2421,karate kid part ii the  ,Drama
2422,karate kid iii the  ,Action
2422,karate kid iii the  ,Adventure
2422,karate kid iii the  ,Drama
2423,christmas vacation  ,Comedy
2424,youve got mail  ,Comedy
2424,youve got mail  ,Romance
2425,general the  ,Crime
2426,theory of flight the  ,Comedy
2426,theory of flight the  ,Drama
2426,theory of flight the  ,Romance
2427,thin red line the  ,Action
2427,thin red line the  ,Drama
2427,thin red line the  ,War
2428,faculty the  ,Horror
2428,faculty the  ,Sci-Fi
2429,mighty joe young  ,Adventure
2429,mighty joe young  ,Children's
2429,mighty joe young  ,Drama
2430,mighty joe young  ,Adventure
2430,mighty joe young  ,Children's
2430,mighty joe young  ,Drama
2431,patch adams  ,Comedy
2431,patch adams  ,Drama
2432,stepmom  ,Drama
2433,civil action a  ,Drama
2434,down in the delta  ,Drama
2435,hurlyburly  ,Drama
2436,tea with mussolini  ,Comedy
2437,wilde  ,Drama
2438,outside ozona  ,Drama
2438,outside ozona  ,Thriller
2439,affliction  ,Drama
2440,another day in paradise  ,Drama
2441,hilo country the  ,Drama
2441,hilo country the  ,Western
2442,hilary and jackie  ,Drama
2443,playing by heart  ,Drama
2443,playing by heart  ,Romance
2444,  twenty four seven  ,Comedy
2444,  twenty four seven  ,Drama
